"geo_fips" "geo_name" "geo_level" "state_fips" "state_abbr" "state_name"
"450" "2524960" "Framingham" "city" "25" "MA" "Massachusetts"
"451" "2529405" "Haverhill" "city" "25" "MA" "Massachusetts"
"452" "2534550" "Lawrence" "city" "25" "MA" "Massachusetts"
"453" "2537000" "Lowell" "city" "25" "MA" "Massachusetts"
"454" "2537490" "Lynn" "city" "25" "MA" "Massachusetts"
"455" "2537875" "Malden" "city" "25" "MA" "Massachusetts"
"456" "2539835" "Medford" "city" "25" "MA" "Massachusetts"
"457" "2540710" "Methuen Town" "city" "25" "MA" "Massachusetts"
"458" "2545000" "New Bedford" "city" "25" "MA" "Massachusetts"
"459" "2545245" "Newburyport" "city" "25" "MA" "Massachusetts"
"460" "2545560" "Newton" "city" "25" "MA" "Massachusetts"
"461" "2552490" "Peabody" "city" "25" "MA" "Massachusetts"
"462" "2555745" "Quincy" "city" "25" "MA" "Massachusetts"
"463" "2556585" "Revere" "city" "25" "MA" "Massachusetts"
"464" "2562535" "Somerville" "city" "25" "MA" "Massachusetts"
"465" "2567000" "Springfield" "city" "25" "MA" "Massachusetts"
"466" "2569170" "Taunton" "city" "25" "MA" "Massachusetts"
"467" "2572600" "Waltham" "city" "25" "MA" "Massachusetts"
"468" "2578972" "Weymouth Town" "city" "25" "MA" "Massachusetts"
"469" "2582000" "Worcester" "city" "25" "MA" "Massachusetts"
"470" "2600980" "Albion" "city" "26" "MI" "Michigan"
"471" "2603000" "Ann Arbor" "city" "26" "MI" "Michigan"
"472" "2605920" "Battle Creek" "city" "26" "MI" "Michigan"
"473" "2621000" "Dearborn" "city" "26" "MI" "Michigan"
"474" "2621020" "Dearborn Heights" "city" "26" "MI" "Michigan"
"475" "2622000" "Detroit" "city" "26" "MI" "Michigan"
"476" "2627440" "Farmington Hills" "city" "26" "MI" "Michigan"
"477" "2629000" "Flint" "city" "26" "MI" "Michigan"
"478" "2634000" "Grand Rapids" "city" "26" "MI" "Michigan"
"479" "2642160" "Kalamazoo" "city" "26" "MI" "Michigan"
"480" "2642820" "Kentwood" "city" "26" "MI" "Michigan"
"481" "2646000" "Lansing" "city" "26" "MI" "Michigan"
"482" "2649000" "Livonia" "city" "26" "MI" "Michigan"
"483" "2659440" "Novi" "city" "26" "MI" "Michigan"
"484" "2662980" "Paw Paw" "city" "26" "MI" "Michigan"
"485" "2665440" "Pontiac" "city" "26" "MI" "Michigan"
"486" "2669035" "Rochester Hills" "city" "26" "MI" "Michigan"
"487" "2670040" "Royal Oak" "city" "26" "MI" "Michigan"
"488" "2670760" "St. Clair Shores" "city" "26" "MI" "Michigan"
"489" "2674900" "Southfield" "city" "26" "MI" "Michigan"
"490" "2674980" "South Haven" "city" "26" "MI" "Michigan"
"491" "2676460" "Sterling Heights" "city" "26" "MI" "Michigan"
"492" "2679000" "Taylor" "city" "26" "MI" "Michigan"
"493" "2680700" "Troy" "city" "26" "MI" "Michigan"
"494" "2684000" "Warren" "city" "26" "MI" "Michigan"
"495" "2686000" "Westland" "city" "26" "MI" "Michigan"
"496" "2688940" "Wyoming" "city" "26" "MI" "Michigan"
"497" "2701900" "Apple Valley" "city" "27" "MN" "Minnesota"
"498" "2706382" "Blaine" "city" "27" "MN" "Minnesota"
"499" "2706616" "Bloomington" "city" "27" "MN" "Minnesota"
"500" "2707966" "Brooklyn Park" "city" "27" "MN" "Minnesota"
"501" "2708794" "Burnsville" "city" "27" "MN" "Minnesota"
"502" "2713114" "Coon Rapids" "city" "27" "MN" "Minnesota"
"503" "2717000" "Duluth" "city" "27" "MN" "Minnesota"
"504" "2717288" "Eagan" "city" "27" "MN" "Minnesota"
"505" "2718116" "Eden Prairie" "city" "27" "MN" "Minnesota"
"506" "2718188" "Edina" "city" "27" "MN" "Minnesota"
"507" "2735180" "Lakeville" "city" "27" "MN" "Minnesota"
"508" "2740166" "Maple Grove" "city" "27" "MN" "Minnesota"
"509" "2743000" "Minneapolis" "city" "27" "MN" "Minnesota"
"510" "2743252" "Minnetonka" "city" "27" "MN" "Minnesota"
"511" "2751730" "Plymouth" "city" "27" "MN" "Minnesota"
"512" "2754880" "Rochester" "city" "27" "MN" "Minnesota"
"513" "2756896" "St. Cloud" "city" "27" "MN" "Minnesota"
"514" "2757220" "St. Louis Park" "city" "27" "MN" "Minnesota"
"515" "2758000" "St. Paul" "city" "27" "MN" "Minnesota"
"516" "2771428" "Woodbury" "city" "27" "MN" "Minnesota"
"517" "2829700" "Gulfport" "city" "28" "MS" "Mississippi"
"518" "2836000" "Jackson" "city" "28" "MS" "Mississippi"
"519" "2869280" "Southaven" "city" "28" "MS" "Mississippi"
"520" "2906652" "Blue Springs" "city" "29" "MO" "Missouri"
"521" "2915670" "Columbia" "city" "29" "MO" "Missouri"
"522" "2924778" "Florissant" "city" "29" "MO" "Missouri"
"523" "2935000" "Independence" "city" "29" "MO" "Missouri"
"524" "2937592" "Joplin" "city" "29" "MO" "Missouri"
"525" "2938000" "Kansas City" "city" "29" "MO" "Missouri"
"526" "2941348" "Lee's Summit" "city" "29" "MO" "Missouri"
"527" "2954074" "O'Fallon" "city" "29" "MO" "Missouri"
"528" "2964082" "St. Charles" "city" "29" "MO" "Missouri"
"529" "2964550" "St. Joseph" "city" "29" "MO" "Missouri"
"530" "2965000" "St. Louis" "city" "29" "MO" "Missouri"
"531" "2965126" "St. Peters" "city" "29" "MO" "Missouri"
"532" "2970000" "Springfield" "city" "29" "MO" "Missouri"
"533" "3006550" "Billings" "city" "30" "MT" "Montana"
"534" "3008950" "Bozeman" "city" "30" "MT" "Montana"
"535" "3032800" "Great Falls" "city" "30" "MT" "Montana"
"536" "3050200" "Missoula" "city" "30" "MT" "Montana"
"537" "3103950" "Bellevue" "city" "31" "NE" "Nebraska"
"538" "3119595" "Grand Island" "city" "31" "NE" "Nebraska"
"539" "3125055" "Kearney" "city" "31" "NE" "Nebraska"
"540" "3128000" "Lincoln" "city" "31" "NE" "Nebraska"
"541" "3137000" "Omaha" "city" "31" "NE" "Nebraska"
"542" "3209700" "Carson City" "city" "32" "NV" "Nevada"
"543" "3231900" "Henderson" "city" "32" "NV" "Nevada"
"544" "3240000" "Las Vegas" "city" "32" "NV" "Nevada"
"545" "3251800" "North Las Vegas" "city" "32" "NV" "Nevada"
"546" "3260600" "Reno" "city" "32" "NV" "Nevada"
"547" "3268400" "Sparks" "city" "32" "NV" "Nevada"
"548" "3345140" "Manchester" "city" "33" "NH" "New Hampshire"
"549" "3350260" "Nashua" "city" "33" "NH" "New Hampshire"
"550" "3401960" "Asbury Park" "city" "34" "NJ" "New Jersey"
"551" "3402080" "Atlantic City" "city" "34" "NJ" "New Jersey"
"552" "3403580" "Bayonne" "city" "34" "NJ" "New Jersey"
"553" "3406790" "Bound Brook" "city" "34" "NJ" "New Jersey"
"554" "3408920" "Burlington" "city" "34" "NJ" "New Jersey"
"555" "3410000" "Camden" "city" "34" "NJ" "New Jersey"
"556" "3412100" "Chatham" "city" "34" "NJ" "New Jersey"
"557" "3413360" "Clayton" "city" "34" "NJ" "New Jersey"
"558" "3413690" "Clifton" "city" "34" "NJ" "New Jersey"
"559" "3419390" "East Orange" "city" "34" "NJ" "New Jersey"
"560" "3420350" "Egg Harbor City" "city" "34" "NJ" "New Jersey"
"561" "3421000" "Elizabeth" "city" "34" "NJ" "New Jersey"
"562" "3421480" "Englewood" "city" "34" "NJ" "New Jersey"
"563" "3422470" "Fair Lawn" "city" "34" "NJ" "New Jersey"
"564" "3422860" "Fanwood" "city" "34" "NJ" "New Jersey"
"565" "3424990" "Franklin Lakes" "city" "34" "NJ" "New Jersey"
"566" "3425200" "Freehold" "city" "34" "NJ" "New Jersey"
"567" "3425800" "Garwood" "city" "34" "NJ" "New Jersey"
"568" "3426340" "Glassboro" "city" "34" "NJ" "New Jersey"
"569" "3428680" "Hackensack" "city" "34" "NJ" "New Jersey"
"570" "3429430" "Hammonton" "city" "34" "NJ" "New Jersey"
"571" "3431500" "Highlands" "city" "34" "NJ" "New Jersey"
"572" "3432250" "Hoboken" "city" "34" "NJ" "New Jersey"
"573" "3436000" "Jersey City" "city" "34" "NJ" "New Jersey"
"574" "3439420" "Lawnside" "city" "34" "NJ" "New Jersey"
"575" "3440350" "Linden" "city" "34" "NJ" "New Jersey"
"576" "3441310" "Long Branch" "city" "34" "NJ" "New Jersey"
"577" "3446680" "Millville" "city" "34" "NJ" "New Jersey"
"578" "3448510" "Mountainside" "city" "34" "NJ" "New Jersey"
"579" "3451000" "Newark" "city" "34" "NJ" "New Jersey"
"580" "3451210" "New Brunswick" "city" "34" "NJ" "New Jersey"
"581" "3451810" "New Providence" "city" "34" "NJ" "New Jersey"
"582" "3455950" "Paramus" "city" "34" "NJ" "New Jersey"
"583" "3456550" "Passaic" "city" "34" "NJ" "New Jersey"
"584" "3457000" "Paterson" "city" "34" "NJ" "New Jersey"
"585" "3457750" "Penns Grove" "city" "34" "NJ" "New Jersey"
"586" "3458200" "Perth Amboy" "city" "34" "NJ" "New Jersey"
"587" "3459190" "Plainfield" "city" "34" "NJ" "New Jersey"
"588" "3459640" "Pleasantville" "city" "34" "NJ" "New Jersey"
"589" "3460900" "Princeton" "city" "34" "NJ" "New Jersey"
"590" "3463000" "Ridgewood" "city" "34" "NJ" "New Jersey"
"591" "3464620" "Roselle" "city" "34" "NJ" "New Jersey"
"592" "3464650" "Roselle Park" "city" "34" "NJ" "New Jersey"
"593" "3465490" "Salem" "city" "34" "NJ" "New Jersey"
"594" "3468730" "South Bound Brook" "city" "34" "NJ" "New Jersey"
"595" "3471430" "Summit" "city" "34" "NJ" "New Jersey"
"596" "3474000" "Trenton" "city" "34" "NJ" "New Jersey"
"597" "3474630" "Union City" "city" "34" "NJ" "New Jersey"
"598" "3476070" "Vineland" "city" "34" "NJ" "New Jersey"
"599" "3479040" "Westfield" "city" "34" "NJ" "New Jersey"
"600" "3479610" "West New York" "city" "34" "NJ" "New Jersey"
"601" "3481200" "Wildwood Crest" "city" "34" "NJ" "New Jersey"
"602" "3502000" "Albuquerque" "city" "35" "NM" "New Mexico"
"603" "3539380" "Las Cruces" "city" "35" "NM" "New Mexico"
"604" "3563460" "Rio Rancho" "city" "35" "NM" "New Mexico"
"605" "3570500" "Santa Fe" "city" "35" "NM" "New Mexico"
"606" "3601000" "Albany" "city" "36" "NY" "New York"
"607" "3611000" "Buffalo" "city" "36" "NY" "New York"
"608" "3633139" "Hempstead Village" "city" "36" "NY" "New York"
"609" "3635969" "Hudson" "city" "36" "NY" "New York"
"610" "3649121" "Mount Vernon" "city" "36" "NY" "New York"
"611" "3650617" "New Rochelle" "city" "36" "NY" "New York"
"612" "3651000" "New York" "city" "36" "NY" "New York"
"613" "3663000" "Rochester" "city" "36" "NY" "New York"
"614" "3665508" "Schenectady" "city" "36" "NY" "New York"
"615" "3673000" "Syracuse" "city" "36" "NY" "New York"
"616" "3675484" "Troy" "city" "36" "NY" "New York"
"617" "3676540" "Utica" "city" "36" "NY" "New York"
"618" "3681677" "White Plains" "city" "36" "NY" "New York"
"619" "3684000" "Yonkers" "city" "36" "NY" "New York"
"620" "3701520" "Apex" "city" "37" "NC" "North Carolina"
"621" "3702140" "Asheville" "city" "37" "NC" "North Carolina"
"622" "3709060" "Burlington" "city" "37" "NC" "North Carolina"
"623" "3710740" "Cary" "city" "37" "NC" "North Carolina"
"624" "3711800" "Chapel Hill" "city" "37" "NC" "North Carolina"
"625" "3712000" "Charlotte" "city" "37" "NC" "North Carolina"
"626" "3714100" "Concord" "city" "37" "NC" "North Carolina"
"627" "3719000" "Durham" "city" "37" "NC" "North Carolina"
"628" "3722920" "Fayetteville" "city" "37" "NC" "North Carolina"
"629" "3725580" "Gastonia" "city" "37" "NC" "North Carolina"
"630" "3728000" "Greensboro" "city" "37" "NC" "North Carolina"
"631" "3728080" "Greenville" "city" "37" "NC" "North Carolina"
"632" "3731400" "High Point" "city" "37" "NC" "North Carolina"
"633" "3733120" "Huntersville" "city" "37" "NC" "North Carolina"
"634" "3734200" "Jacksonville" "city" "37" "NC" "North Carolina"
"635" "3735200" "Kannapolis" "city" "37" "NC" "North Carolina"
"636" "3744220" "Mooresville" "city" "37" "NC" "North Carolina"
"637" "3755000" "Raleigh" "city" "37" "NC" "North Carolina"
"638" "3757500" "Rocky Mount" "city" "37" "NC" "North Carolina"
"639" "3774440" "Wilmington" "city" "37" "NC" "North Carolina"
"640" "3775000" "Winston-Salem" "city" "37" "NC" "North Carolina"
"641" "3807200" "Bismarck" "city" "38" "ND" "North Dakota"
"642" "3825700" "Fargo" "city" "38" "ND" "North Dakota"
"643" "3832060" "Grand Forks" "city" "38" "ND" "North Dakota"
"644" "3901000" "Akron" "city" "39" "OH" "Ohio"
"645" "3902736" "Athens" "city" "39" "OH" "Ohio"
"646" "3905424" "Belpre" "city" "39" "OH" "Ohio"
"647" "3912000" "Canton" "city" "39" "OH" "Ohio"
"648" "3914184" "Chillicothe" "city" "39" "OH" "Ohio"
"649" "3915000" "Cincinnati" "city" "39" "OH" "Ohio"
"650" "3916000" "Cleveland" "city" "39" "OH" "Ohio"
"651" "3918000" "Columbus" "city" "39" "OH" "Ohio"
"652" "3919778" "Cuyahoga Falls" "city" "39" "OH" "Ohio"
"653" "3921000" "Dayton" "city" "39" "OH" "Ohio"
"654" "3925256" "Elyria" "city" "39" "OH" "Ohio"
"655" "3927048" "Findlay" "city" "39" "OH" "Ohio"
"656" "3933012" "Hamilton" "city" "39" "OH" "Ohio"
"657" "3940040" "Kettering" "city" "39" "OH" "Ohio"
"658" "3941664" "Lakewood" "city" "39" "OH" "Ohio"
"659" "3944856" "Lorain" "city" "39" "OH" "Ohio"
"660" "3947628" "Marietta" "city" "39" "OH" "Ohio"
"661" "3949840" "Middletown" "city" "39" "OH" "Ohio"
"662" "3961000" "Parma" "city" "39" "OH" "Ohio"
"663" "3964150" "Port Clinton" "city" "39" "OH" "Ohio"
"664" "3974118" "Springfield" "city" "39" "OH" "Ohio"
"665" "3977000" "Toledo" "city" "39" "OH" "Ohio"
"666" "3980892" "Warren" "city" "39" "OH" "Ohio"
"667" "3988000" "Youngstown" "city" "39" "OH" "Ohio"
"668" "4009050" "Broken Arrow" "city" "40" "OK" "Oklahoma"
"669" "4013950" "Chickasha" "city" "40" "OK" "Oklahoma"
"670" "4023200" "Edmond" "city" "40" "OK" "Oklahoma"
"671" "4023950" "Enid" "city" "40" "OK" "Oklahoma"
"672" "4041850" "Lawton" "city" "40" "OK" "Oklahoma"
"673" "4048350" "Midwest City" "city" "40" "OK" "Oklahoma"
"674" "4049200" "Moore" "city" "40" "OK" "Oklahoma"
"675" "4052500" "Norman" "city" "40" "OK" "Oklahoma"
"676" "4055000" "Oklahoma City" "city" "40" "OK" "Oklahoma"
"677" "4060350" "Poteau" "city" "40" "OK" "Oklahoma"
"678" "4075000" "Tulsa" "city" "40" "OK" "Oklahoma"
"679" "4101000" "Albany" "city" "41" "OR" "Oregon"
"680" "4105350" "Beaverton" "city" "41" "OR" "Oregon"
"681" "4105800" "Bend" "city" "41" "OR" "Oregon"
"682" "4115800" "Corvallis" "city" "41" "OR" "Oregon"
"683" "4123850" "Eugene" "city" "41" "OR" "Oregon"
"684" "4131250" "Gresham" "city" "41" "OR" "Oregon"
"685" "4134100" "Hillsboro" "city" "41" "OR" "Oregon"
"686" "4147000" "Medford" "city" "41" "OR" "Oregon"
"687" "4159000" "Portland" "city" "41" "OR" "Oregon"
"688" "4163650" "Roseburg" "city" "41" "OR" "Oregon"
"689" "4164900" "Salem" "city" "41" "OR" "Oregon"
"690" "4169600" "Springfield" "city" "41" "OR" "Oregon"
"691" "4173650" "Tigard" "city" "41" "OR" "Oregon"
"692" "4178900" "Warrenton" "city" "41" "OR" "Oregon"
"693" "4202000" "Allentown" "city" "42" "PA" "Pennsylvania"
"694" "4206088" "Bethlehem" "city" "42" "PA" "Pennsylvania"
"695" "4224000" "Erie" "city" "42" "PA" "Pennsylvania"
"696" "4232800" "Harrisburg" "city" "42" "PA" "Pennsylvania"
"697" "4241216" "Lancaster" "city" "42" "PA" "Pennsylvania"
"698" "4260000" "Philadelphia" "city" "42" "PA" "Pennsylvania"
"699" "4261000" "Pittsburgh" "city" "42" "PA" "Pennsylvania"
"700" "4263624" "Reading" "city" "42" "PA" "Pennsylvania"
"701" "4269000" "Scranton" "city" "42" "PA" "Pennsylvania"
"702" "4419180" "Cranston" "city" "44" "RI" "Rhode Island"
"703" "4454640" "Pawtucket" "city" "44" "RI" "Rhode Island"
"704" "4459000" "Providence" "city" "44" "RI" "Rhode Island"
"705" "4474300" "Warwick" "city" "44" "RI" "Rhode Island"
"706" "4513330" "Charleston" "city" "45" "SC" "South Carolina"
"707" "4516000" "Columbia" "city" "45" "SC" "South Carolina"
"708" "4525810" "Florence" "city" "45" "SC" "South Carolina"
"709" "4530850" "Greenville" "city" "45" "SC" "South Carolina"
"710" "4530985" "Greer" "city" "45" "SC" "South Carolina"
"711" "4548535" "Mount Pleasant" "city" "45" "SC" "South Carolina"
"712" "4550875" "North Charleston" "city" "45" "SC" "South Carolina"
"713" "4561405" "Rock Hill" "city" "45" "SC" "South Carolina"
"714" "4568290" "Spartanburg" "city" "45" "SC" "South Carolina"
"715" "4570270" "Summerville" "city" "45" "SC" "South Carolina"
"716" "4579090" "Woodruff" "city" "45" "SC" "South Carolina"
"717" "4652980" "Rapid City" "city" "46" "SD" "South Dakota"
"718" "4659020" "Sioux Falls" "city" "46" "SD" "South Dakota"
"719" "4703440" "Bartlett" "city" "47" "TN" "Tennessee"
"720" "4714000" "Chattanooga" "city" "47" "TN" "Tennessee"
"721" "4715160" "Clarksville" "city" "47" "TN" "Tennessee"
"722" "4716420" "Collierville" "city" "47" "TN" "Tennessee"
"723" "4727740" "Franklin" "city" "47" "TN" "Tennessee"
"724" "4733280" "Hendersonville" "city" "47" "TN" "Tennessee"
"725" "4737640" "Jackson" "city" "47" "TN" "Tennessee"
"726" "4738320" "Johnson City" "city" "47" "TN" "Tennessee"
"727" "4739560" "Kingsport" "city" "47" "TN" "Tennessee"
"728" "4740000" "Knoxville" "city" "47" "TN" "Tennessee"
"729" "4748000" "Memphis" "city" "47" "TN" "Tennessee"
"730" "4751560" "Murfreesboro" "city" "47" "TN" "Tennessee"
"731" "4752006" "Nashville" "city" "47" "TN" "Tennessee"
"732" "4764820" "Rogersville" "city" "47" "TN" "Tennessee"
"733" "4769420" "Smyrna" "city" "47" "TN" "Tennessee"
"734" "4770580" "Spring Hill" "city" "47" "TN" "Tennessee"
"735" "4801000" "Abilene" "city" "48" "TX" "Texas"
"736" "4801924" "Allen" "city" "48" "TX" "Texas"
"737" "4803000" "Amarillo" "city" "48" "TX" "Texas"
"738" "4804000" "Arlington" "city" "48" "TX" "Texas"
"739" "4805000" "Austin" "city" "48" "TX" "Texas"
"740" "4806128" "Baytown" "city" "48" "TX" "Texas"
"741" "4807000" "Beaumont" "city" "48" "TX" "Texas"
"742" "4810768" "Brownsville" "city" "48" "TX" "Texas"
"743" "4810912" "Bryan" "city" "48" "TX" "Texas"
"744" "4813024" "Carrollton" "city" "48" "TX" "Texas"
"745" "4813552" "Cedar Park" "city" "48" "TX" "Texas"
"746" "4815976" "College Station" "city" "48" "TX" "Texas"
"747" "4816432" "Conroe" "city" "48" "TX" "Texas"
"748" "4817000" "Corpus Christi" "city" "48" "TX" "Texas"
"749" "4819000" "Dallas" "city" "48" "TX" "Texas"
"750" "4819972" "Denton" "city" "48" "TX" "Texas"
"751" "4820092" "DeSoto" "city" "48" "TX" "Texas"
"752" "4822660" "Edinburg" "city" "48" "TX" "Texas"
"753" "4824000" "El Paso" "city" "48" "TX" "Texas"
"754" "4824768" "Euless" "city" "48" "TX" "Texas"
"755" "4826232" "Flower Mound" "city" "48" "TX" "Texas"
"756" "4827000" "Fort Worth" "city" "48" "TX" "Texas"
"757" "4827684" "Frisco" "city" "48" "TX" "Texas"
"758" "4828068" "Galveston" "city" "48" "TX" "Texas"
"759" "4829000" "Garland" "city" "48" "TX" "Texas"
"760" "4829336" "Georgetown" "city" "48" "TX" "Texas"
"761" "4830464" "Grand Prairie" "city" "48" "TX" "Texas"
"762" "4830644" "Grapevine" "city" "48" "TX" "Texas"
"763" "4832372" "Harlingen" "city" "48" "TX" "Texas"
"764" "4835000" "Houston" "city" "48" "TX" "Texas"
"765" "4837000" "Irving" "city" "48" "TX" "Texas"
"766" "4839148" "Killeen" "city" "48" "TX" "Texas"
"767" "4841464" "Laredo" "city" "48" "TX" "Texas"
"768" "4841980" "League City" "city" "48" "TX" "Texas"
"769" "4842016" "Leander" "city" "48" "TX" "Texas"
"770" "4842508" "Lewisville" "city" "48" "TX" "Texas"
"771" "4843888" "Longview" "city" "48" "TX" "Texas"
"772" "4845000" "Lubbock" "city" "48" "TX" "Texas"
"773" "4845384" "McAllen" "city" "48" "TX" "Texas"
"774" "4845744" "McKinney" "city" "48" "TX" "Texas"
"775" "4846452" "Mansfield" "city" "48" "TX" "Texas"
"776" "4847892" "Mesquite" "city" "48" "TX" "Texas"
"777" "4848072" "Midland" "city" "48" "TX" "Texas"
"778" "4848768" "Mission" "city" "48" "TX" "Texas"
"779" "4848804" "Missouri City" "city" "48" "TX" "Texas"
"780" "4850256" "Nacogdoches" "city" "48" "TX" "Texas"
"781" "4850820" "New Braunfels" "city" "48" "TX" "Texas"
"782" "4852356" "North Richland Hills" "city" "48" "TX" "Texas"
"783" "4853388" "Odessa" "city" "48" "TX" "Texas"
"784" "4856000" "Pasadena" "city" "48" "TX" "Texas"
"785" "4856348" "Pearland" "city" "48" "TX" "Texas"
"786" "4857176" "Pflugerville" "city" "48" "TX" "Texas"
"787" "4857200" "Pharr" "city" "48" "TX" "Texas"
"788" "4858016" "Plano" "city" "48" "TX" "Texas"
"789" "4858820" "Port Arthur" "city" "48" "TX" "Texas"
"790" "4861796" "Richardson" "city" "48" "TX" "Texas"
"791" "4863500" "Round Rock" "city" "48" "TX" "Texas"
"792" "4863572" "Rowlett" "city" "48" "TX" "Texas"
"793" "4864472" "San Angelo" "city" "48" "TX" "Texas"
"794" "4865000" "San Antonio" "city" "48" "TX" "Texas"
"795" "4865600" "San Marcos" "city" "48" "TX" "Texas"
"796" "4870808" "Sugar Land" "city" "48" "TX" "Texas"
"797" "4872176" "Temple" "city" "48" "TX" "Texas"
"798" "4872392" "Texas City" "city" "48" "TX" "Texas"
"799" "4874144" "Tyler" "city" "48" "TX" "Texas"
"800" "4875428" "Victoria" "city" "48" "TX" "Texas"
"801" "4876000" "Waco" "city" "48" "TX" "Texas"
"802" "4879000" "Wichita Falls" "city" "48" "TX" "Texas"
"803" "4880356" "Wylie" "city" "48" "TX" "Texas"
"804" "4920120" "Draper" "city" "49" "UT" "Utah"
"805" "4934970" "Herriman" "city" "49" "UT" "Utah"
"806" "4943660" "Layton" "city" "49" "UT" "Utah"
"807" "4944320" "Lehi" "city" "49" "UT" "Utah"
"808" "4945860" "Logan" "city" "49" "UT" "Utah"
"809" "4950150" "Millcreek" "city" "49" "UT" "Utah"
"810" "4953230" "Murray" "city" "49" "UT" "Utah"
"811" "4955980" "Ogden" "city" "49" "UT" "Utah"
"812" "4957300" "Orem" "city" "49" "UT" "Utah"
"813" "4962470" "Provo" "city" "49" "UT" "Utah"
"814" "4965330" "St. George" "city" "49" "UT" "Utah"
"815" "4967000" "Salt Lake City" "city" "49" "UT" "Utah"
"816" "4967440" "Sandy" "city" "49" "UT" "Utah"
"817" "4970850" "South Jordan" "city" "49" "UT" "Utah"
"818" "4975360" "Taylorsville" "city" "49" "UT" "Utah"
"819" "4982950" "West Jordan" "city" "49" "UT" "Utah"
"820" "4983470" "West Valley City" "city" "49" "UT" "Utah"
"821" "5010675" "Burlington" "city" "50" "VT" "Vermont"
"822" "5101000" "Alexandria" "city" "51" "VA" "Virginia"
"823" "5114968" "Charlottesville" "city" "51" "VA" "Virginia"
"824" "5116000" "Chesapeake" "city" "51" "VA" "Virginia"
"825" "5121344" "Danville" "city" "51" "VA" "Virginia"
"826" "5135000" "Hampton" "city" "51" "VA" "Virginia"
"827" "5135624" "Harrisonburg" "city" "51" "VA" "Virginia"
"828" "5138424" "Hopewell" "city" "51" "VA" "Virginia"
"829" "5144984" "Leesburg" "city" "51" "VA" "Virginia"
"830" "5147672" "Lynchburg" "city" "51" "VA" "Virginia"
"831" "5149784" "Martinsville" "city" "51" "VA" "Virginia"
"832" "5156000" "Newport News" "city" "51" "VA" "Virginia"
"833" "5157000" "Norfolk" "city" "51" "VA" "Virginia"
"834" "5161832" "Petersburg" "city" "51" "VA" "Virginia"
"835" "5164000" "Portsmouth" "city" "51" "VA" "Virginia"
"836" "5167000" "Richmond" "city" "51" "VA" "Virginia"
"837" "5168000" "Roanoke" "city" "51" "VA" "Virginia"
"838" "5176432" "Suffolk" "city" "51" "VA" "Virginia"
"839" "5182000" "Virginia Beach" "city" "51" "VA" "Virginia"
"840" "5303180" "Auburn" "city" "53" "WA" "Washington"
"841" "5305210" "Bellevue" "city" "53" "WA" "Washington"
"842" "5305280" "Bellingham" "city" "53" "WA" "Washington"
"843" "5308850" "Burien" "city" "53" "WA" "Washington"
"844" "5322640" "Everett" "city" "53" "WA" "Washington"
"845" "5323515" "Federal Way" "city" "53" "WA" "Washington"
"846" "5335275" "Kennewick" "city" "53" "WA" "Washington"
"847" "5335415" "Kent" "city" "53" "WA" "Washington"
"848" "5335940" "Kirkland" "city" "53" "WA" "Washington"
"849" "5336745" "Lacey" "city" "53" "WA" "Washington"
"850" "5338038" "Lakewood" "city" "53" "WA" "Washington"
"851" "5343955" "Marysville" "city" "53" "WA" "Washington"
"852" "5351300" "Olympia" "city" "53" "WA" "Washington"
"853" "5353545" "Pasco" "city" "53" "WA" "Washington"
"854" "5357535" "Redmond" "city" "53" "WA" "Washington"
"855" "5357745" "Renton" "city" "53" "WA" "Washington"
"856" "5358235" "Richland" "city" "53" "WA" "Washington"
"857" "5361115" "Sammamish" "city" "53" "WA" "Washington"
"858" "5363000" "Seattle" "city" "53" "WA" "Washington"
"859" "5363960" "Shoreline" "city" "53" "WA" "Washington"
"860" "5367000" "Spokane" "city" "53" "WA" "Washington"
"861" "5367167" "Spokane Valley" "city" "53" "WA" "Washington"
"862" "5370000" "Tacoma" "city" "53" "WA" "Washington"
"863" "5374060" "Vancouver" "city" "53" "WA" "Washington"
"864" "5380010" "Yakima" "city" "53" "WA" "Washington"
"865" "5414600" "Charleston" "city" "54" "WV" "West Virginia"
"866" "5455756" "Morgantown" "city" "54" "WV" "West Virginia"
"867" "5502375" "Appleton" "city" "55" "WI" "Wisconsin"
"868" "5511950" "Caledonia" "city" "55" "WI" "Wisconsin"
"869" "5519775" "De Pere" "city" "55" "WI" "Wisconsin"
"870" "5522300" "Eau Claire" "city" "55" "WI" "Wisconsin"
"871" "5531000" "Green Bay" "city" "55" "WI" "Wisconsin"
"872" "5531175" "Greenfield" "city" "55" "WI" "Wisconsin"
"873" "5537825" "Janesville" "city" "55" "WI" "Wisconsin"
"874" "5539225" "Kenosha" "city" "55" "WI" "Wisconsin"
"875" "5540775" "La Crosse" "city" "55" "WI" "Wisconsin"
"876" "5548000" "Madison" "city" "55" "WI" "Wisconsin"
"877" "5553000" "Milwaukee" "city" "55" "WI" "Wisconsin"
"878" "5558800" "Oak Creek" "city" "55" "WI" "Wisconsin"
"879" "5560500" "Oshkosh" "city" "55" "WI" "Wisconsin"
"880" "5566000" "Racine" "city" "55" "WI" "Wisconsin"
"881" "5567200" "Rhinelander" "city" "55" "WI" "Wisconsin"
"882" "5584250" "Waukesha" "city" "55" "WI" "Wisconsin"
"883" "5585300" "West Allis" "city" "55" "WI" "Wisconsin"
