metro_nonmetro,year,county_name,state_abbr,geoId,value
Metropolitan,2010,"Anchorage Municipality",AK,us-ak-020,78.62
Metropolitan,2010,"Fairbanks North Star Borough",AK,us-ak-090,79.25
Metropolitan,2010,"Matanuska-Susitna Borough",AK,us-ak-170,78.02
Metropolitan,2010,"Autauga County",AL,us-al-001,75.74
Metropolitan,2010,"Baldwin County",AL,us-al-003,77.8
Metropolitan,2010,"Bibb County",AL,us-al-007,74.13
Metropolitan,2010,"Blount County",AL,us-al-009,76.41
Metropolitan,2010,"Calhoun County",AL,us-al-015,74.11
Metropolitan,2010,"Chilton County",AL,us-al-021,74.5
Metropolitan,2010,"Colbert County",AL,us-al-033,75.26
Metropolitan,2010,"Elmore County",AL,us-al-051,75.95
Metropolitan,2010,"Etowah County",AL,us-al-055,73.86
Metropolitan,2010,"Geneva County",AL,us-al-061,75.65
Metropolitan,2010,"Hale County",AL,us-al-065,73.93
Metropolitan,2010,"Henry County",AL,us-al-067,75.82
Metropolitan,2010,"Houston County",AL,us-al-069,76.7
Metropolitan,2010,"Jefferson County",AL,us-al-073,75.11
Metropolitan,2010,"Lauderdale County",AL,us-al-077,76.55
Metropolitan,2010,"Lawrence County",AL,us-al-079,74.55
Metropolitan,2010,"Lee County",AL,us-al-081,77.17
Metropolitan,2010,"Limestone County",AL,us-al-083,77.15
Metropolitan,2010,"Lowndes County",AL,us-al-085,72.78
Metropolitan,2010,"Madison County",AL,us-al-089,77.79
Metropolitan,2010,"Mobile County",AL,us-al-097,74.95
Metropolitan,2010,"Montgomery County",AL,us-al-101,75.93
Metropolitan,2010,"Morgan County",AL,us-al-103,75.92
Metropolitan,2010,"Pickens County",AL,us-al-107,74.66
Metropolitan,2010,"Russell County",AL,us-al-113,73.87
Metropolitan,2010,"Shelby County",AL,us-al-117,79.18
Metropolitan,2010,"St. Clair County",AL,us-al-115,75.35
Metropolitan,2010,"Tuscaloosa County",AL,us-al-125,75.86
Metropolitan,2010,"Walker County",AL,us-al-127,72.12
Metropolitan,2010,"Benton County",AR,us-ar-007,79.53
Metropolitan,2010,"Cleveland County",AR,us-ar-025,76.17
Metropolitan,2010,"Craighead County",AR,us-ar-031,76.08
Metropolitan,2010,"Crawford County",AR,us-ar-033,75.97
Metropolitan,2010,"Crittenden County",AR,us-ar-035,72.35
Metropolitan,2010,"Faulkner County",AR,us-ar-045,77.31
Metropolitan,2010,"Garland County",AR,us-ar-051,75.81
Metropolitan,2010,"Grant County",AR,us-ar-053,76.08
Metropolitan,2010,"Jefferson County",AR,us-ar-069,74.51
Metropolitan,2010,"Lincoln County",AR,us-ar-079,76.34
Metropolitan,2010,"Little River County",AR,us-ar-081,75.19
Metropolitan,2010,"Lonoke County",AR,us-ar-085,75.92
Metropolitan,2010,"Madison County",AR,us-ar-087,76.52
Metropolitan,2010,"Miller County",AR,us-ar-091,75.75
Metropolitan,2010,"Perry County",AR,us-ar-105,75.59
Metropolitan,2010,"Poinsett County",AR,us-ar-111,72.58
Metropolitan,2010,"Pulaski County",AR,us-ar-119,76.31
Metropolitan,2010,"Saline County",AR,us-ar-125,78.1
Metropolitan,2010,"Sebastian County",AR,us-ar-131,76.47
Metropolitan,2010,"Washington County",AR,us-ar-143,78.12
Metropolitan,2010,"Cochise County",AZ,us-az-003,78.51
Metropolitan,2010,"Coconino County",AZ,us-az-005,79.11
Metropolitan,2010,"Maricopa County",AZ,us-az-013,79.84
Metropolitan,2010,"Mohave County",AZ,us-az-015,75.28
Metropolitan,2010,"Pima County",AZ,us-az-019,79.12
Metropolitan,2010,"Pinal County",AZ,us-az-021,79.57
Metropolitan,2010,"Yavapai County",AZ,us-az-025,78.98
Metropolitan,2010,"Yuma County",AZ,us-az-027,80.36
Metropolitan,2010,"Alameda County",CA,us-ca-001,80.92
Metropolitan,2010,"Butte County",CA,us-ca-007,77.95
Metropolitan,2010,"Contra Costa County",CA,us-ca-013,80.95
Metropolitan,2010,"El Dorado County",CA,us-ca-017,80.83
Metropolitan,2010,"Fresno County",CA,us-ca-019,78.63
Metropolitan,2010,"Imperial County",CA,us-ca-025,79.92
Metropolitan,2010,"Kern County",CA,us-ca-029,77.28
Metropolitan,2010,"Kings County",CA,us-ca-031,78.77
Metropolitan,2010,"Los Angeles County",CA,us-ca-037,80.73
Metropolitan,2010,"Madera County",CA,us-ca-039,78.91
Metropolitan,2010,"Marin County",CA,us-ca-041,83.09
Metropolitan,2010,"Merced County",CA,us-ca-047,78.78
Metropolitan,2010,"Monterey County",CA,us-ca-053,81.34
Metropolitan,2010,"Napa County",CA,us-ca-055,80.2
Metropolitan,2010,"Orange County",CA,us-ca-059,81.85
Metropolitan,2010,"Placer County",CA,us-ca-061,81.04
Metropolitan,2010,"Riverside County",CA,us-ca-065,79.75
Metropolitan,2010,"Sacramento County",CA,us-ca-067,78.86
Metropolitan,2010,"San Benito County",CA,us-ca-069,81.38
Metropolitan,2010,"San Bernardino County",CA,us-ca-071,78.23
Metropolitan,2010,"San Diego County",CA,us-ca-073,80.86
Metropolitan,2010,"San Francisco County",CA,us-ca-075,81.11
Metropolitan,2010,"San Joaquin County",CA,us-ca-077,78.12
Metropolitan,2010,"San Luis Obispo County",CA,us-ca-079,80.82
Metropolitan,2010,"San Mateo County",CA,us-ca-081,82.35
Metropolitan,2010,"Santa Barbara County",CA,us-ca-083,81.38
Metropolitan,2010,"Santa Clara County",CA,us-ca-085,82.7
Metropolitan,2010,"Santa Cruz County",CA,us-ca-087,81.15
Metropolitan,2010,"Shasta County",CA,us-ca-089,76.59
Metropolitan,2010,"Solano County",CA,us-ca-095,79.15
Metropolitan,2010,"Sonoma County",CA,us-ca-097,80.35
Metropolitan,2010,"Stanislaus County",CA,us-ca-099,77.94
Metropolitan,2010,"Sutter County",CA,us-ca-101,78.56
Metropolitan,2010,"Tulare County",CA,us-ca-107,77.86
Metropolitan,2010,"Ventura County",CA,us-ca-111,81.39
Metropolitan,2010,"Yolo County",CA,us-ca-113,80.07
Metropolitan,2010,"Yuba County",CA,us-ca-115,76.1
Metropolitan,2010,"Adams County",CO,us-co-001,79.85
Metropolitan,2010,"Arapahoe County",CO,us-co-005,79.85
Metropolitan,2010,"Boulder County",CO,us-co-013,79.85
Metropolitan,2010,"Broomfield County",CO,us-co-014,79.85
Metropolitan,2010,"Clear Creek County",CO,us-co-019,81.25
Metropolitan,2010,"Denver County",CO,us-co-031,79.85
Metropolitan,2010,"Douglas County",CO,us-co-035,83.27
Metropolitan,2010,"El Paso County",CO,us-co-041,79.82
Metropolitan,2010,"Elbert County",CO,us-co-039,81.37
Metropolitan,2010,"Gilpin County",CO,us-co-047,80.56
Metropolitan,2010,"Jefferson County",CO,us-co-059,79.85
Metropolitan,2010,"Larimer County",CO,us-co-069,81.47
Metropolitan,2010,"Mesa County",CO,us-co-077,78.89
Metropolitan,2010,"Park County",CO,us-co-093,82.09
Metropolitan,2010,"Pueblo County",CO,us-co-101,77.53
Metropolitan,2010,"Teller County",CO,us-co-119,80.6
Metropolitan,2010,"Weld County",CO,us-co-123,79.85
Metropolitan,2010,"Fairfield County",CT,us-ct-001,81.55
Metropolitan,2010,"Hartford County",CT,us-ct-003,80.07
Metropolitan,2010,"Middlesex County",CT,us-ct-007,80.78
Metropolitan,2010,"New Haven County",CT,us-ct-009,79.79
Metropolitan,2010,"New London County",CT,us-ct-011,80.26
Metropolitan,2010,"Tolland County",CT,us-ct-013,81.19
Metropolitan,2010,"Windham County",CT,us-ct-015,78.87
Metropolitan,2010,"District of Columbia",DC,us-dc-001,76.19
Metropolitan,2010,"Kent County",DE,us-de-001,77.34
Metropolitan,2010,"New Castle County",DE,us-de-003,78.49
Metropolitan,2010,"Sussex County",DE,us-de-005,78.46
Metropolitan,2010,"Alachua County",FL,us-fl-001,78.27
Metropolitan,2010,"Baker County",FL,us-fl-003,75.1
Metropolitan,2010,"Bay County",FL,us-fl-005,76.67
Metropolitan,2010,"Brevard County",FL,us-fl-009,78.55
Metropolitan,2010,"Broward County",FL,us-fl-011,79.23
Metropolitan,2010,"Charlotte County",FL,us-fl-015,80.22
Metropolitan,2010,"Citrus County",FL,us-fl-017,77.2
Metropolitan,2010,"Clay County",FL,us-fl-019,77.93
Metropolitan,2010,"Collier County",FL,us-fl-021,82.55
Metropolitan,2010,"Duval County",FL,us-fl-031,76.31
Metropolitan,2010,"Escambia County",FL,us-fl-033,76.17
Metropolitan,2010,"Flagler County",FL,us-fl-035,79.57
Metropolitan,2010,"Gadsden County",FL,us-fl-039,74.76
Metropolitan,2010,"Gilchrist County",FL,us-fl-041,76.73
Metropolitan,2010,"Gulf County",FL,us-fl-045,76.52
Metropolitan,2010,"Hernando County",FL,us-fl-053,77.42
Metropolitan,2010,"Highlands County",FL,us-fl-055,78.79
Metropolitan,2010,"Hillsborough County",FL,us-fl-057,78.2
Metropolitan,2010,"Indian River County",FL,us-fl-061,80.08
Metropolitan,2010,"Jefferson County",FL,us-fl-065,76.61
Metropolitan,2010,"Lake County",FL,us-fl-069,78.88
Metropolitan,2010,"Lee County",FL,us-fl-071,80.3
Metropolitan,2010,"Leon County",FL,us-fl-073,79
Metropolitan,2010,"Manatee County",FL,us-fl-081,79.91
Metropolitan,2010,"Marion County",FL,us-fl-083,77.53
Metropolitan,2010,"Martin County",FL,us-fl-085,80.92
Metropolitan,2010,"Miami-Dade County",FL,us-fl-086,80.09
Metropolitan,2010,"Nassau County",FL,us-fl-089,77.65
Metropolitan,2010,"Okaloosa County",FL,us-fl-091,78.3
Metropolitan,2010,"Orange County",FL,us-fl-095,79.12
Metropolitan,2010,"Osceola County",FL,us-fl-097,78.82
Metropolitan,2010,"Palm Beach County",FL,us-fl-099,80.83
Metropolitan,2010,"Pasco County",FL,us-fl-101,77.56
Metropolitan,2010,"Pinellas County",FL,us-fl-103,78.47
Metropolitan,2010,"Polk County",FL,us-fl-105,77.82
Metropolitan,2010,"Santa Rosa County",FL,us-fl-113,77.94
Metropolitan,2010,"Sarasota County",FL,us-fl-115,81.11
Metropolitan,2010,"Seminole County",FL,us-fl-117,80.08
Metropolitan,2010,"St. Johns County",FL,us-fl-109,80.47
Metropolitan,2010,"St. Lucie County",FL,us-fl-111,78.78
Metropolitan,2010,"Sumter County",FL,us-fl-119,80.99
Metropolitan,2010,"Volusia County",FL,us-fl-127,77.58
Metropolitan,2010,"Wakulla County",FL,us-fl-129,76.53
Metropolitan,2010,"Walton County",FL,us-fl-131,77.11
Metropolitan,2010,"Baker County",GA,us-ga-007,77.57
Metropolitan,2010,"Barrow County",GA,us-ga-013,76.29
Metropolitan,2010,"Bartow County",GA,us-ga-015,75.97
Metropolitan,2010,"Bibb County",GA,us-ga-021,73.54
Metropolitan,2010,"Brantley County",GA,us-ga-025,74.77
Metropolitan,2010,"Brooks County",GA,us-ga-027,75.68
Metropolitan,2010,"Bryan County",GA,us-ga-029,75.87
Metropolitan,2010,"Burke County",GA,us-ga-033,73.33
Metropolitan,2010,"Butts County",GA,us-ga-035,74.34
Metropolitan,2010,"Carroll County",GA,us-ga-045,75.36
Metropolitan,2010,"Catoosa County",GA,us-ga-047,78.13
Metropolitan,2010,"Chatham County",GA,us-ga-051,76.65
Metropolitan,2010,"Chattahoochee County",GA,us-ga-053,77.05
Metropolitan,2010,"Cherokee County",GA,us-ga-057,79.14
Metropolitan,2010,"Clarke County",GA,us-ga-059,78.32
Metropolitan,2010,"Clayton County",GA,us-ga-063,76.64
Metropolitan,2010,"Cobb County",GA,us-ga-067,79.69
Metropolitan,2010,"Columbia County",GA,us-ga-073,79.31
Metropolitan,2010,"Coweta County",GA,us-ga-077,77.83
Metropolitan,2010,"Crawford County",GA,us-ga-079,76.6
Metropolitan,2010,"Dade County",GA,us-ga-083,75.71
Metropolitan,2010,"Dawson County",GA,us-ga-085,77.95
Metropolitan,2010,"DeKalb County",GA,us-ga-089,78.54
Metropolitan,2010,"Dougherty County",GA,us-ga-095,75.45
Metropolitan,2010,"Douglas County",GA,us-ga-097,76.75
Metropolitan,2010,"Echols County",GA,us-ga-101,77.38
Metropolitan,2010,"Effingham County",GA,us-ga-103,76.86
Metropolitan,2010,"Fayette County",GA,us-ga-113,80.82
Metropolitan,2010,"Floyd County",GA,us-ga-115,75.81
Metropolitan,2010,"Forsyth County",GA,us-ga-117,81.13
Metropolitan,2010,"Fulton County",GA,us-ga-121,76.99
Metropolitan,2010,"Glynn County",GA,us-ga-127,76.54
Metropolitan,2010,"Gwinnett County",GA,us-ga-135,80.26
Metropolitan,2010,"Hall County",GA,us-ga-139,78.59
Metropolitan,2010,"Haralson County",GA,us-ga-143,73.93
Metropolitan,2010,"Harris County",GA,us-ga-145,78.57
Metropolitan,2010,"Heard County",GA,us-ga-149,75
Metropolitan,2010,"Henry County",GA,us-ga-151,77.32
Metropolitan,2010,"Houston County",GA,us-ga-153,77.54
Metropolitan,2010,"Jasper County",GA,us-ga-159,76.17
Metropolitan,2010,"Jones County",GA,us-ga-169,77.92
Metropolitan,2010,"Lamar County",GA,us-ga-171,74.66
Metropolitan,2010,"Lanier County",GA,us-ga-173,75.21
Metropolitan,2010,"Lee County",GA,us-ga-177,77.8
Metropolitan,2010,"Liberty County",GA,us-ga-179,76.58
Metropolitan,2010,"Lincoln County",GA,us-ga-181,75.72
Metropolitan,2010,"Long County",GA,us-ga-183,76.79
Metropolitan,2010,"Lowndes County",GA,us-ga-185,75.8
Metropolitan,2010,"Madison County",GA,us-ga-195,75.64
Metropolitan,2010,"Marion County",GA,us-ga-197,75.48
Metropolitan,2010,"McDuffie County",GA,us-ga-189,73.51
Metropolitan,2010,"McIntosh County",GA,us-ga-191,77.67
Metropolitan,2010,"Meriwether County",GA,us-ga-199,74.79
Metropolitan,2010,"Monroe County",GA,us-ga-207,76.94
Metropolitan,2010,"Morgan County",GA,us-ga-211,77.31
Metropolitan,2010,"Murray County",GA,us-ga-213,75.19
Metropolitan,2010,"Muscogee County",GA,us-ga-215,74.75
Metropolitan,2010,"Newton County",GA,us-ga-217,75.97
Metropolitan,2010,"Oconee County",GA,us-ga-219,80.2
Metropolitan,2010,"Oglethorpe County",GA,us-ga-221,77.95
Metropolitan,2010,"Paulding County",GA,us-ga-223,78.11
Metropolitan,2010,"Peach County",GA,us-ga-225,73.82
Metropolitan,2010,"Pickens County",GA,us-ga-227,77.27
Metropolitan,2010,"Pike County",GA,us-ga-231,76.01
Metropolitan,2010,"Pulaski County",GA,us-ga-235,76.47
Metropolitan,2010,"Richmond County",GA,us-ga-245,73.79
Metropolitan,2010,"Rockdale County",GA,us-ga-247,77.97
Metropolitan,2010,"Spalding County",GA,us-ga-255,74.7
Metropolitan,2010,"Terrell County",GA,us-ga-273,74.03
Metropolitan,2010,"Twiggs County",GA,us-ga-289,74.59
Metropolitan,2010,"Walker County",GA,us-ga-295,75.25
Metropolitan,2010,"Walton County",GA,us-ga-297,76.38
Metropolitan,2010,"Whitfield County",GA,us-ga-313,76.81
Metropolitan,2010,"Worth County",GA,us-ga-321,76.59
Metropolitan,2010,"Honolulu County",HI,us-hi-003,81.39
Metropolitan,2010,"Kalawao County",HI,us-hi-005,81.06
Metropolitan,2010,"Maui County",HI,us-hi-009,81.06
Metropolitan,2010,"Benton County",IA,us-ia-011,81.01
Metropolitan,2010,"Black Hawk County",IA,us-ia-013,79.34
Metropolitan,2010,"Bremer County",IA,us-ia-017,81.87
Metropolitan,2010,"Dallas County",IA,us-ia-049,81.27
Metropolitan,2010,"Dubuque County",IA,us-ia-061,79.97
Metropolitan,2010,"Grundy County",IA,us-ia-075,81.21
Metropolitan,2010,"Guthrie County",IA,us-ia-077,80.06
Metropolitan,2010,"Harrison County",IA,us-ia-085,78.05
Metropolitan,2010,"Johnson County",IA,us-ia-103,81.84
Metropolitan,2010,"Jones County",IA,us-ia-105,80.65
Metropolitan,2010,"Linn County",IA,us-ia-113,80.34
Metropolitan,2010,"Madison County",IA,us-ia-121,79.57
Metropolitan,2010,"Mills County",IA,us-ia-129,77.8
Metropolitan,2010,"Plymouth County",IA,us-ia-149,80.68
Metropolitan,2010,"Polk County",IA,us-ia-153,78.96
Metropolitan,2010,"Pottawattamie County",IA,us-ia-155,78.02
Metropolitan,2010,"Scott County",IA,us-ia-163,79
Metropolitan,2010,"Story County",IA,us-ia-169,82.01
Metropolitan,2010,"Warren County",IA,us-ia-181,79.88
Metropolitan,2010,"Washington County",IA,us-ia-183,80.43
Metropolitan,2010,"Woodbury County",IA,us-ia-193,78.27
Metropolitan,2010,"Ada County",ID,us-id-001,80.71
Metropolitan,2010,"Bannock County",ID,us-id-005,78.09
Metropolitan,2010,"Boise County",ID,us-id-015,80.74
Metropolitan,2010,"Bonneville County",ID,us-id-019,79.01
Metropolitan,2010,"Butte County",ID,us-id-023,78.54
Metropolitan,2010,"Canyon County",ID,us-id-027,78.94
Metropolitan,2010,"Franklin County",ID,us-id-041,80.22
Metropolitan,2010,"Gem County",ID,us-id-045,78.41
Metropolitan,2010,"Jefferson County",ID,us-id-051,79.99
Metropolitan,2010,"Kootenai County",ID,us-id-055,79.45
Metropolitan,2010,"Nez Perce County",ID,us-id-069,78.03
Metropolitan,2010,"Owyhee County",ID,us-id-073,78.52
Metropolitan,2010,"Alexander County",IL,us-il-003,74.33
Metropolitan,2010,"Bond County",IL,us-il-005,78.71
Metropolitan,2010,"Boone County",IL,us-il-007,79.74
Metropolitan,2010,"Calhoun County",IL,us-il-013,78.82
Metropolitan,2010,"Champaign County",IL,us-il-019,80.29
Metropolitan,2010,"Clinton County",IL,us-il-027,79.52
Metropolitan,2010,"Cook County",IL,us-il-031,78.44
Metropolitan,2010,"De Witt County",IL,us-il-039,78.12
Metropolitan,2010,"DeKalb County",IL,us-il-037,79.79
Metropolitan,2010,"DuPage County",IL,us-il-043,81.61
Metropolitan,2010,"Ford County",IL,us-il-053,77.51
Metropolitan,2010,"Grundy County",IL,us-il-063,78.62
Metropolitan,2010,"Henry County",IL,us-il-073,79.08
Metropolitan,2010,"Jackson County",IL,us-il-077,78.21
Metropolitan,2010,"Jersey County",IL,us-il-083,78.05
Metropolitan,2010,"Kane County",IL,us-il-089,80.58
Metropolitan,2010,"Kankakee County",IL,us-il-091,77.15
Metropolitan,2010,"Kendall County",IL,us-il-093,80.94
Metropolitan,2010,"Lake County",IL,us-il-097,80.83
Metropolitan,2010,"Macon County",IL,us-il-115,77.95
Metropolitan,2010,"Macoupin County",IL,us-il-117,78.14
Metropolitan,2010,"Madison County",IL,us-il-119,77.5
Metropolitan,2010,"Marshall County",IL,us-il-123,78.18
Metropolitan,2010,"McHenry County",IL,us-il-111,79.89
Metropolitan,2010,"McLean County",IL,us-il-113,79.88
Metropolitan,2010,"Menard County",IL,us-il-129,78.57
Metropolitan,2010,"Mercer County",IL,us-il-131,79.41
Metropolitan,2010,"Monroe County",IL,us-il-133,80.23
Metropolitan,2010,"Peoria County",IL,us-il-143,78.07
Metropolitan,2010,"Piatt County",IL,us-il-147,79.41
Metropolitan,2010,"Rock Island County",IL,us-il-161,78.84
Metropolitan,2010,"Sangamon County",IL,us-il-167,78.29
Metropolitan,2010,"St. Clair County",IL,us-il-163,76.68
Metropolitan,2010,"Stark County",IL,us-il-175,78.41
Metropolitan,2010,"Tazewell County",IL,us-il-179,78.67
Metropolitan,2010,"Vermilion County",IL,us-il-183,76.49
Metropolitan,2010,"Will County",IL,us-il-197,79.76
Metropolitan,2010,"Williamson County",IL,us-il-199,76.9
Metropolitan,2010,"Winnebago County",IL,us-il-201,78.13
Metropolitan,2010,"Woodford County",IL,us-il-203,80.29
Metropolitan,2010,"Allen County",IN,us-in-003,78.7
Metropolitan,2010,"Bartholomew County",IN,us-in-005,77.72
Metropolitan,2010,"Benton County",IN,us-in-007,78.35
Metropolitan,2010,"Boone County",IN,us-in-011,78.79
Metropolitan,2010,"Brown County",IN,us-in-013,79.36
Metropolitan,2010,"Carroll County",IN,us-in-015,79.67
Metropolitan,2010,"Clark County",IN,us-in-019,76.41
Metropolitan,2010,"Clay County",IN,us-in-021,76.68
Metropolitan,2010,"Dearborn County",IN,us-in-029,78.24
Metropolitan,2010,"Delaware County",IN,us-in-035,77.05
Metropolitan,2010,"Elkhart County",IN,us-in-039,78.88
Metropolitan,2010,"Floyd County",IN,us-in-043,77.29
Metropolitan,2010,"Hamilton County",IN,us-in-057,81.36
Metropolitan,2010,"Hancock County",IN,us-in-059,78.57
Metropolitan,2010,"Harrison County",IN,us-in-061,77.92
Metropolitan,2010,"Hendricks County",IN,us-in-063,79.91
Metropolitan,2010,"Howard County",IN,us-in-067,77.27
Metropolitan,2010,"Jasper County",IN,us-in-073,77.94
Metropolitan,2010,"Johnson County",IN,us-in-081,78.51
Metropolitan,2010,"Lake County",IN,us-in-089,76.48
Metropolitan,2010,"LaPorte County",IN,us-in-091,77.06
Metropolitan,2010,"Madison County",IN,us-in-095,76.57
Metropolitan,2010,"Marion County",IN,us-in-097,76.29
Metropolitan,2010,"Monroe County",IN,us-in-105,80.06
Metropolitan,2010,"Morgan County",IN,us-in-109,77.35
Metropolitan,2010,"Newton County",IN,us-in-111,77.18
Metropolitan,2010,"Ohio County",IN,us-in-115,78.24
Metropolitan,2010,"Owen County",IN,us-in-119,76.61
Metropolitan,2010,"Porter County",IN,us-in-127,78.74
Metropolitan,2010,"Posey County",IN,us-in-129,78.74
Metropolitan,2010,"Putnam County",IN,us-in-133,78.32
Metropolitan,2010,"Scott County",IN,us-in-143,73.78
Metropolitan,2010,"Shelby County",IN,us-in-145,77.4
Metropolitan,2010,"St. Joseph County",IN,us-in-141,78.18
Metropolitan,2010,"Sullivan County",IN,us-in-153,75.73
Metropolitan,2010,"Tippecanoe County",IN,us-in-157,79.03
Metropolitan,2010,"Union County",IN,us-in-161,77.71
Metropolitan,2010,"Vanderburgh County",IN,us-in-163,77.4
Metropolitan,2010,"Vermillion County",IN,us-in-165,75.87
Metropolitan,2010,"Vigo County",IN,us-in-167,76.47
Metropolitan,2010,"Warrick County",IN,us-in-173,79.08
Metropolitan,2010,"Washington County",IN,us-in-175,75.97
Metropolitan,2010,"Wells County",IN,us-in-179,79.46
Metropolitan,2010,"Whitley County",IN,us-in-183,78.97
Metropolitan,2010,"Butler County",KS,us-ks-015,78.02
Metropolitan,2010,"Doniphan County",KS,us-ks-043,78.95
Metropolitan,2010,"Douglas County",KS,us-ks-045,80.47
Metropolitan,2010,"Harvey County",KS,us-ks-079,79.34
Metropolitan,2010,"Jackson County",KS,us-ks-085,78.66
Metropolitan,2010,"Jefferson County",KS,us-ks-087,78.84
Metropolitan,2010,"Johnson County",KS,us-ks-091,81.49
Metropolitan,2010,"Kingman County",KS,us-ks-095,78.73
Metropolitan,2010,"Leavenworth County",KS,us-ks-103,78.63
Metropolitan,2010,"Linn County",KS,us-ks-107,77.54
Metropolitan,2010,"Miami County",KS,us-ks-121,78.84
Metropolitan,2010,"Osage County",KS,us-ks-139,77.87
Metropolitan,2010,"Pottawatomie County",KS,us-ks-149,79.74
Metropolitan,2010,"Riley County",KS,us-ks-161,81.33
Metropolitan,2010,"Sedgwick County",KS,us-ks-173,77.79
Metropolitan,2010,"Shawnee County",KS,us-ks-177,78
Metropolitan,2010,"Sumner County",KS,us-ks-191,77.27
Metropolitan,2010,"Wabaunsee County",KS,us-ks-197,78.99
Metropolitan,2010,"Wyandotte County",KS,us-ks-209,75.19
Metropolitan,2010,"Allen County",KY,us-ky-003,76.03
Metropolitan,2010,"Boone County",KY,us-ky-015,78.7
Metropolitan,2010,"Bourbon County",KY,us-ky-017,76.87
Metropolitan,2010,"Boyd County",KY,us-ky-019,75.95
Metropolitan,2010,"Bracken County",KY,us-ky-023,75.37
Metropolitan,2010,"Bullitt County",KY,us-ky-029,78.41
Metropolitan,2010,"Butler County",KY,us-ky-031,75.83
Metropolitan,2010,"Campbell County",KY,us-ky-037,77.52
Metropolitan,2010,"Christian County",KY,us-ky-047,75.66
Metropolitan,2010,"Clark County",KY,us-ky-049,76.06
Metropolitan,2010,"Daviess County",KY,us-ky-059,77.41
Metropolitan,2010,"Edmonson County",KY,us-ky-061,77.57
Metropolitan,2010,"Fayette County",KY,us-ky-067,78.38
Metropolitan,2010,"Gallatin County",KY,us-ky-077,73.65
Metropolitan,2010,"Grant County",KY,us-ky-081,75.61
Metropolitan,2010,"Greenup County",KY,us-ky-089,76.11
Metropolitan,2010,"Hancock County",KY,us-ky-091,77.16
Metropolitan,2010,"Hardin County",KY,us-ky-093,77.16
Metropolitan,2010,"Henderson County",KY,us-ky-101,76.47
Metropolitan,2010,"Henry County",KY,us-ky-103,76.17
Metropolitan,2010,"Jefferson County",KY,us-ky-111,76.97
Metropolitan,2010,"Jessamine County",KY,us-ky-113,77.59
Metropolitan,2010,"Kenton County",KY,us-ky-117,76.9
Metropolitan,2010,"Larue County",KY,us-ky-123,76.84
Metropolitan,2010,"McLean County",KY,us-ky-149,75.69
Metropolitan,2010,"Meade County",KY,us-ky-163,77.31
Metropolitan,2010,"Oldham County",KY,us-ky-185,79.43
Metropolitan,2010,"Pendleton County",KY,us-ky-191,75.74
Metropolitan,2010,"Scott County",KY,us-ky-209,78.13
Metropolitan,2010,"Shelby County",KY,us-ky-211,78.3
Metropolitan,2010,"Spencer County",KY,us-ky-215,77.62
Metropolitan,2010,"Trigg County",KY,us-ky-221,76.41
Metropolitan,2010,"Trimble County",KY,us-ky-223,76.45
Metropolitan,2010,"Warren County",KY,us-ky-227,77.23
Metropolitan,2010,"Woodford County",KY,us-ky-239,78.11
Metropolitan,2010,"Acadia Parish",LA,us-la-001,74.21
Metropolitan,2010,"Ascension Parish",LA,us-la-005,77.19
Metropolitan,2010,"Bossier Parish",LA,us-la-015,77.07
Metropolitan,2010,"Caddo Parish",LA,us-la-017,74.99
Metropolitan,2010,"Calcasieu Parish",LA,us-la-019,75.14
Metropolitan,2010,"Cameron Parish",LA,us-la-023,78.16
Metropolitan,2010,"De Soto Parish",LA,us-la-031,74.78
Metropolitan,2010,"East Baton Rouge Parish",LA,us-la-033,76.32
Metropolitan,2010,"East Feliciana Parish",LA,us-la-037,73.11
Metropolitan,2010,"Grant Parish",LA,us-la-043,74.93
Metropolitan,2010,"Iberia Parish",LA,us-la-045,75.43
Metropolitan,2010,"Iberville Parish",LA,us-la-047,74.97
Metropolitan,2010,"Jefferson Parish",LA,us-la-051,77.04
Metropolitan,2010,"Lafayette Parish",LA,us-la-055,77.11
Metropolitan,2010,"Lafourche Parish",LA,us-la-057,76.89
Metropolitan,2010,"Livingston Parish",LA,us-la-063,75.82
Metropolitan,2010,"Orleans Parish",LA,us-la-071,75.22
Metropolitan,2010,"Ouachita Parish",LA,us-la-073,75.53
Metropolitan,2010,"Plaquemines Parish",LA,us-la-075,76.54
Metropolitan,2010,"Pointe Coupee Parish",LA,us-la-077,75.99
Metropolitan,2010,"Rapides Parish",LA,us-la-079,75.25
Metropolitan,2010,"St. Bernard Parish",LA,us-la-087,74.19
Metropolitan,2010,"St. Charles Parish",LA,us-la-089,76.84
Metropolitan,2010,"St. Helena Parish",LA,us-la-091,74.77
Metropolitan,2010,"St. James Parish",LA,us-la-093,76.42
Metropolitan,2010,"St. John the Baptist Parish",LA,us-la-095,74.97
Metropolitan,2010,"St. Martin Parish",LA,us-la-099,76.11
Metropolitan,2010,"St. Tammany Parish",LA,us-la-103,77.64
Metropolitan,2010,"Tangipahoa Parish",LA,us-la-105,74.18
Metropolitan,2010,"Terrebonne Parish",LA,us-la-109,75.36
Metropolitan,2010,"Union Parish",LA,us-la-111,75.2
Metropolitan,2010,"Vermilion Parish",LA,us-la-113,76.51
Metropolitan,2010,"Webster Parish",LA,us-la-119,74.14
Metropolitan,2010,"West Baton Rouge Parish",LA,us-la-121,75.98
